"","location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"33447","Virginia","2 wk ahead","Bin","percent","0.1","0.2",0
"33448","Virginia","2 wk ahead","Bin","percent","0.2","0.3",0
"33449","Virginia","2 wk ahead","Bin","percent","0.3","0.4",0
"33450","Virginia","2 wk ahead","Bin","percent","0.4","0.5",0
"33451","Virginia","2 wk ahead","Bin","percent","0.5","0.6",0
"33452","Virginia","2 wk ahead","Bin","percent","0.6","0.7",0
"33453","Virginia","2 wk ahead","Bin","percent","0.7","0.8",0
"33454","Virginia","2 wk ahead","Bin","percent","0.8","0.9",0
"33455","Virginia","2 wk ahead","Bin","percent","0.9","1.0",0
"33456","Virginia","2 wk ahead","Bin","percent","1.0","1.1",0
"33457","Virginia","2 wk ahead","Bin","percent","1.1","1.2",0
"33458","Virginia","2 wk ahead","Bin","percent","1.2","1.3",0
"33459","Virginia","2 wk ahead","Bin","percent","1.3","1.4",0
"33460","Virginia","2 wk ahead","Bin","percent","1.4","1.5",0
"33461","Virginia","2 wk ahead","Bin","percent","1.5","1.6",0
"33462","Virginia","2 wk ahead","Bin","percent","1.6","1.7",0
"33463","Virginia","2 wk ahead","Bin","percent","1.7","1.8",0
"33464","Virginia","2 wk ahead","Bin","percent","1.8","1.9",0
"33465","Virginia","2 wk ahead","Bin","percent","1.9","2.0",0
"33466","Virginia","2 wk ahead","Bin","percent","2.0","2.1",0
"33467","Virginia","2 wk ahead","Bin","percent","2.1","2.2",0
"33468","Virginia","2 wk ahead","Bin","percent","2.2","2.3",0
"33469","Virginia","2 wk ahead","Bin","percent","2.3","2.4",0
"33470","Virginia","2 wk ahead","Bin","percent","2.4","2.5",0
"33471","Virginia","2 wk ahead","Bin","percent","2.5","2.6",0
"33472","Virginia","2 wk ahead","Bin","percent","2.6","2.7",0
"33473","Virginia","2 wk ahead","Bin","percent","2.7","2.8",0
"33474","Virginia","2 wk ahead","Bin","percent","2.8","2.9",0
"33475","Virginia","2 wk ahead","Bin","percent","2.9","3.0",0
"33476","Virginia","2 wk ahead","Bin","percent","3.0","3.1",0
"33477","Virginia","2 wk ahead","Bin","percent","3.1","3.2",0
"33478","Virginia","2 wk ahead","Bin","percent","3.2","3.3",0
"33479","Virginia","2 wk ahead","Bin","percent","3.3","3.4",0
"33480","Virginia","2 wk ahead","Bin","percent","3.4","3.5",0
"33481","Virginia","2 wk ahead","Bin","percent","3.5","3.6",0
"33482","Virginia","2 wk ahead","Bin","percent","3.6","3.7",0
"33483","Virginia","2 wk ahead","Bin","percent","3.7","3.8",0
"33484","Virginia","2 wk ahead","Bin","percent","3.8","3.9",0
"33485","Virginia","2 wk ahead","Bin","percent","3.9","4.0",0
"33486","Virginia","2 wk ahead","Bin","percent","4.0","4.1",0
"33487","Virginia","2 wk ahead","Bin","percent","4.1","4.2",0
"33488","Virginia","2 wk ahead","Bin","percent","4.2","4.3",0.001
"33489","Virginia","2 wk ahead","Bin","percent","4.3","4.4",0.001
"33490","Virginia","2 wk ahead","Bin","percent","4.4","4.5",0.002
"33491","Virginia","2 wk ahead","Bin","percent","4.5","4.6",0.003
"33492","Virginia","2 wk ahead","Bin","percent","4.6","4.7",0.001
"33493","Virginia","2 wk ahead","Bin","percent","4.7","4.8",0.004
"33494","Virginia","2 wk ahead","Bin","percent","4.8","4.9",0.005
"33495","Virginia","2 wk ahead","Bin","percent","4.9","5.0",0.009
"33496","Virginia","2 wk ahead","Bin","percent","5.0","5.1",0.014
"33497","Virginia","2 wk ahead","Bin","percent","5.1","5.2",0.023
"33498","Virginia","2 wk ahead","Bin","percent","5.2","5.3",0.023
"33499","Virginia","2 wk ahead","Bin","percent","5.3","5.4",0.037
"33500","Virginia","2 wk ahead","Bin","percent","5.4","5.5",0.03
"33501","Virginia","2 wk ahead","Bin","percent","5.5","5.6",0.033
"33502","Virginia","2 wk ahead","Bin","percent","5.6","5.7",0.036
"33503","Virginia","2 wk ahead","Bin","percent","5.7","5.8",0.041
"33504","Virginia","2 wk ahead","Bin","percent","5.8","5.9",0.029
"33505","Virginia","2 wk ahead","Bin","percent","5.9","6.0",0.038
"33506","Virginia","2 wk ahead","Bin","percent","6.0","6.1",0.031
"33507","Virginia","2 wk ahead","Bin","percent","6.1","6.2",0.034
"33508","Virginia","2 wk ahead","Bin","percent","6.2","6.3",0.036
"33509","Virginia","2 wk ahead","Bin","percent","6.3","6.4",0.032
"33510","Virginia","2 wk ahead","Bin","percent","6.4","6.5",0.028
"33511","Virginia","2 wk ahead","Bin","percent","6.5","6.6",0.031
"33512","Virginia","2 wk ahead","Bin","percent","6.6","6.7",0.029
"33513","Virginia","2 wk ahead","Bin","percent","6.7","6.8",0.028
"33514","Virginia","2 wk ahead","Bin","percent","6.8","6.9",0.028
"33515","Virginia","2 wk ahead","Bin","percent","6.9","7.0",0.017
"33516","Virginia","2 wk ahead","Bin","percent","7.0","7.1",0.025
"33517","Virginia","2 wk ahead","Bin","percent","7.1","7.2",0.036
"33518","Virginia","2 wk ahead","Bin","percent","7.2","7.3",0.025
"33519","Virginia","2 wk ahead","Bin","percent","7.3","7.4",0.025
"33520","Virginia","2 wk ahead","Bin","percent","7.4","7.5",0.018
"33521","Virginia","2 wk ahead","Bin","percent","7.5","7.6",0.019
"33522","Virginia","2 wk ahead","Bin","percent","7.6","7.7",0.02
"33523","Virginia","2 wk ahead","Bin","percent","7.7","7.8",0.013
"33524","Virginia","2 wk ahead","Bin","percent","7.8","7.9",0.022
"33525","Virginia","2 wk ahead","Bin","percent","7.9","8.0",0.015
"33526","Virginia","2 wk ahead","Bin","percent","8.0","8.1",0.015
"33527","Virginia","2 wk ahead","Bin","percent","8.1","8.2",0.02
"33528","Virginia","2 wk ahead","Bin","percent","8.2","8.3",0.012
"33529","Virginia","2 wk ahead","Bin","percent","8.3","8.4",0.013
"33530","Virginia","2 wk ahead","Bin","percent","8.4","8.5",0.007
"33531","Virginia","2 wk ahead","Bin","percent","8.5","8.6",0.001
"33532","Virginia","2 wk ahead","Bin","percent","8.6","8.7",0.011
"33533","Virginia","2 wk ahead","Bin","percent","8.7","8.8",0.009
"33534","Virginia","2 wk ahead","Bin","percent","8.8","8.9",0.006
"33535","Virginia","2 wk ahead","Bin","percent","8.9","9.0",0.01
"33536","Virginia","2 wk ahead","Bin","percent","9.0","9.1",0.008
"33537","Virginia","2 wk ahead","Bin","percent","9.1","9.2",0.009
"33538","Virginia","2 wk ahead","Bin","percent","9.2","9.3",0.008
"33539","Virginia","2 wk ahead","Bin","percent","9.3","9.4",0.008
"33540","Virginia","2 wk ahead","Bin","percent","9.4","9.5",0.004
"33541","Virginia","2 wk ahead","Bin","percent","9.5","9.6",0.004
"33542","Virginia","2 wk ahead","Bin","percent","9.6","9.7",0.005
"33543","Virginia","2 wk ahead","Bin","percent","9.7","9.8",0.001
"33544","Virginia","2 wk ahead","Bin","percent","9.8","9.9",0.002
"33545","Virginia","2 wk ahead","Bin","percent","9.9","10.0",0.002
"33546","Virginia","2 wk ahead","Bin","percent","10.0","10.1",0.002
"33547","Virginia","2 wk ahead","Bin","percent","10.1","10.2",0
"33548","Virginia","2 wk ahead","Bin","percent","10.2","10.3",0.001
"33549","Virginia","2 wk ahead","Bin","percent","10.3","10.4",0
"33550","Virginia","2 wk ahead","Bin","percent","10.4","10.5",0
"33551","Virginia","2 wk ahead","Bin","percent","10.5","10.6",0
"33552","Virginia","2 wk ahead","Bin","percent","10.6","10.7",0
"33553","Virginia","2 wk ahead","Bin","percent","10.7","10.8",0
"33554","Virginia","2 wk ahead","Bin","percent","10.8","10.9",0
"33555","Virginia","2 wk ahead","Bin","percent","10.9","11.0",0
"33556","Virginia","2 wk ahead","Bin","percent","11.0","11.1",0
"33557","Virginia","2 wk ahead","Bin","percent","11.1","11.2",0
"33558","Virginia","2 wk ahead","Bin","percent","11.2","11.3",0
"33559","Virginia","2 wk ahead","Bin","percent","11.3","11.4",0
"33560","Virginia","2 wk ahead","Bin","percent","11.4","11.5",0
"33561","Virginia","2 wk ahead","Bin","percent","11.5","11.6",0
"33562","Virginia","2 wk ahead","Bin","percent","11.6","11.7",0
"33563","Virginia","2 wk ahead","Bin","percent","11.7","11.8",0
"33564","Virginia","2 wk ahead","Bin","percent","11.8","11.9",0
"33565","Virginia","2 wk ahead","Bin","percent","11.9","12.0",0
"33566","Virginia","2 wk ahead","Bin","percent","12.0","12.1",0
"33567","Virginia","2 wk ahead","Bin","percent","12.1","12.2",0
"33568","Virginia","2 wk ahead","Bin","percent","12.2","12.3",0
"33569","Virginia","2 wk ahead","Bin","percent","12.3","12.4",0
"33570","Virginia","2 wk ahead","Bin","percent","12.4","12.5",0
"33571","Virginia","2 wk ahead","Bin","percent","12.5","12.6",0
"33572","Virginia","2 wk ahead","Bin","percent","12.6","12.7",0
"33573","Virginia","2 wk ahead","Bin","percent","12.7","12.8",0
"33574","Virginia","2 wk ahead","Bin","percent","12.8","12.9",0
"33575","Virginia","2 wk ahead","Bin","percent","12.9","13.0",0
"33576","Virginia","2 wk ahead","Bin","percent","13.0","100.0",0
"33577","Virginia","3 wk ahead","Point","percent",NA,NA,5.9
"33578","Virginia","3 wk ahead","Bin","percent","0.0","0.1",0
"33579","Virginia","3 wk ahead","Bin","percent","0.1","0.2",0
"33580","Virginia","3 wk ahead","Bin","percent","0.2","0.3",0
"33581","Virginia","3 wk ahead","Bin","percent","0.3","0.4",0
"33582","Virginia","3 wk ahead","Bin","percent","0.4","0.5",0
"33583","Virginia","3 wk ahead","Bin","percent","0.5","0.6",0
"33584","Virginia","3 wk ahead","Bin","percent","0.6","0.7",0
"33585","Virginia","3 wk ahead","Bin","percent","0.7","0.8",0
"33586","Virginia","3 wk ahead","Bin","percent","0.8","0.9",0
"33587","Virginia","3 wk ahead","Bin","percent","0.9","1.0",0
"33588","Virginia","3 wk ahead","Bin","percent","1.0","1.1",0
"33589","Virginia","3 wk ahead","Bin","percent","1.1","1.2",0
"33590","Virginia","3 wk ahead","Bin","percent","1.2","1.3",0
"33591","Virginia","3 wk ahead","Bin","percent","1.3","1.4",0
"33592","Virginia","3 wk ahead","Bin","percent","1.4","1.5",0
"33593","Virginia","3 wk ahead","Bin","percent","1.5","1.6",0
"33594","Virginia","3 wk ahead","Bin","percent","1.6","1.7",0
"33595","Virginia","3 wk ahead","Bin","percent","1.7","1.8",0
"33596","Virginia","3 wk ahead","Bin","percent","1.8","1.9",0
"33597","Virginia","3 wk ahead","Bin","percent","1.9","2.0",0
"33598","Virginia","3 wk ahead","Bin","percent","2.0","2.1",0
"33599","Virginia","3 wk ahead","Bin","percent","2.1","2.2",0
"33600","Virginia","3 wk ahead","Bin","percent","2.2","2.3",0
"33601","Virginia","3 wk ahead","Bin","percent","2.3","2.4",0
"33602","Virginia","3 wk ahead","Bin","percent","2.4","2.5",0
"33603","Virginia","3 wk ahead","Bin","percent","2.5","2.6",0
"33604","Virginia","3 wk ahead","Bin","percent","2.6","2.7",0
"33605","Virginia","3 wk ahead","Bin","percent","2.7","2.8",0
"33606","Virginia","3 wk ahead","Bin","percent","2.8","2.9",0
"33607","Virginia","3 wk ahead","Bin","percent","2.9","3.0",0
"33608","Virginia","3 wk ahead","Bin","percent","3.0","3.1",0
"33609","Virginia","3 wk ahead","Bin","percent","3.1","3.2",0
"33610","Virginia","3 wk ahead","Bin","percent","3.2","3.3",0
"33611","Virginia","3 wk ahead","Bin","percent","3.3","3.4",0
"33612","Virginia","3 wk ahead","Bin","percent","3.4","3.5",0
"33613","Virginia","3 wk ahead","Bin","percent","3.5","3.6",0
"33614","Virginia","3 wk ahead","Bin","percent","3.6","3.7",0
"33615","Virginia","3 wk ahead","Bin","percent","3.7","3.8",0
"33616","Virginia","3 wk ahead","Bin","percent","3.8","3.9",0
"33617","Virginia","3 wk ahead","Bin","percent","3.9","4.0",0
"33618","Virginia","3 wk ahead","Bin","percent","4.0","4.1",0.001
"33619","Virginia","3 wk ahead","Bin","percent","4.1","4.2",0.001
"33620","Virginia","3 wk ahead","Bin","percent","4.2","4.3",0.002
"33621","Virginia","3 wk ahead","Bin","percent","4.3","4.4",0.005
"33622","Virginia","3 wk ahead","Bin","percent","4.4","4.5",0.007
"33623","Virginia","3 wk ahead","Bin","percent","4.5","4.6",0.008
"33624","Virginia","3 wk ahead","Bin","percent","4.6","4.7",0.01
"33625","Virginia","3 wk ahead","Bin","percent","4.7","4.8",0.014
"33626","Virginia","3 wk ahead","Bin","percent","4.8","4.9",0.019
"33627","Virginia","3 wk ahead","Bin","percent","4.9","5.0",0.034
"33628","Virginia","3 wk ahead","Bin","percent","5.0","5.1",0.034
"33629","Virginia","3 wk ahead","Bin","percent","5.1","5.2",0.032
"33630","Virginia","3 wk ahead","Bin","percent","5.2","5.3",0.038
"33631","Virginia","3 wk ahead","Bin","percent","5.3","5.4",0.045
"33632","Virginia","3 wk ahead","Bin","percent","5.4","5.5",0.041
"33633","Virginia","3 wk ahead","Bin","percent","5.5","5.6",0.035
"33634","Virginia","3 wk ahead","Bin","percent","5.6","5.7",0.051
"33635","Virginia","3 wk ahead","Bin","percent","5.7","5.8",0.045
"33636","Virginia","3 wk ahead","Bin","percent","5.8","5.9",0.045
"33637","Virginia","3 wk ahead","Bin","percent","5.9","6.0",0.048
"33638","Virginia","3 wk ahead","Bin","percent","6.0","6.1",0.03
"33639","Virginia","3 wk ahead","Bin","percent","6.1","6.2",0.041
"33640","Virginia","3 wk ahead","Bin","percent","6.2","6.3",0.037
"33641","Virginia","3 wk ahead","Bin","percent","6.3","6.4",0.028
"33642","Virginia","3 wk ahead","Bin","percent","6.4","6.5",0.026
"33643","Virginia","3 wk ahead","Bin","percent","6.5","6.6",0.027
"33644","Virginia","3 wk ahead","Bin","percent","6.6","6.7",0.034
"33645","Virginia","3 wk ahead","Bin","percent","6.7","6.8",0.028
"33646","Virginia","3 wk ahead","Bin","percent","6.8","6.9",0.023
"33647","Virginia","3 wk ahead","Bin","percent","6.9","7.0",0.019
"33648","Virginia","3 wk ahead","Bin","percent","7.0","7.1",0.018
"33649","Virginia","3 wk ahead","Bin","percent","7.1","7.2",0.017
"33650","Virginia","3 wk ahead","Bin","percent","7.2","7.3",0.012
"33651","Virginia","3 wk ahead","Bin","percent","7.3","7.4",0.013
"33652","Virginia","3 wk ahead","Bin","percent","7.4","7.5",0.018
"33653","Virginia","3 wk ahead","Bin","percent","7.5","7.6",0.014
"33654","Virginia","3 wk ahead","Bin","percent","7.6","7.7",0.01
"33655","Virginia","3 wk ahead","Bin","percent","7.7","7.8",0.017
"33656","Virginia","3 wk ahead","Bin","percent","7.8","7.9",0.019
"33657","Virginia","3 wk ahead","Bin","percent","7.9","8.0",0.004
"33658","Virginia","3 wk ahead","Bin","percent","8.0","8.1",0.009
"33659","Virginia","3 wk ahead","Bin","percent","8.1","8.2",0.011
"33660","Virginia","3 wk ahead","Bin","percent","8.2","8.3",0.002
"33661","Virginia","3 wk ahead","Bin","percent","8.3","8.4",0.004
"33662","Virginia","3 wk ahead","Bin","percent","8.4","8.5",0.003
"33663","Virginia","3 wk ahead","Bin","percent","8.5","8.6",0.002
"33664","Virginia","3 wk ahead","Bin","percent","8.6","8.7",0.001
"33665","Virginia","3 wk ahead","Bin","percent","8.7","8.8",0.005
"33666","Virginia","3 wk ahead","Bin","percent","8.8","8.9",0.001
"33667","Virginia","3 wk ahead","Bin","percent","8.9","9.0",0.003
"33668","Virginia","3 wk ahead","Bin","percent","9.0","9.1",0.002
"33669","Virginia","3 wk ahead","Bin","percent","9.1","9.2",0.001
"33670","Virginia","3 wk ahead","Bin","percent","9.2","9.3",0
"33671","Virginia","3 wk ahead","Bin","percent","9.3","9.4",0.003
"33672","Virginia","3 wk ahead","Bin","percent","9.4","9.5",0
"33673","Virginia","3 wk ahead","Bin","percent","9.5","9.6",0.001
"33674","Virginia","3 wk ahead","Bin","percent","9.6","9.7",0.001
"33675","Virginia","3 wk ahead","Bin","percent","9.7","9.8",0
"33676","Virginia","3 wk ahead","Bin","percent","9.8","9.9",0
"33677","Virginia","3 wk ahead","Bin","percent","9.9","10.0",0.001
"33678","Virginia","3 wk ahead","Bin","percent","10.0","10.1",0
"33679","Virginia","3 wk ahead","Bin","percent","10.1","10.2",0
"33680","Virginia","3 wk ahead","Bin","percent","10.2","10.3",0
"33681","Virginia","3 wk ahead","Bin","percent","10.3","10.4",0
"33682","Virginia","3 wk ahead","Bin","percent","10.4","10.5",0
"33683","Virginia","3 wk ahead","Bin","percent","10.5","10.6",0
"33684","Virginia","3 wk ahead","Bin","percent","10.6","10.7",0
"33685","Virginia","3 wk ahead","Bin","percent","10.7","10.8",0
"33686","Virginia","3 wk ahead","Bin","percent","10.8","10.9",0
"33687","Virginia","3 wk ahead","Bin","percent","10.9","11.0",0
"33688","Virginia","3 wk ahead","Bin","percent","11.0","11.1",0
"33689","Virginia","3 wk ahead","Bin","percent","11.1","11.2",0
"33690","Virginia","3 wk ahead","Bin","percent","11.2","11.3",0
"33691","Virginia","3 wk ahead","Bin","percent","11.3","11.4",0
"33692","Virginia","3 wk ahead","Bin","percent","11.4","11.5",0
"33693","Virginia","3 wk ahead","Bin","percent","11.5","11.6",0
"33694","Virginia","3 wk ahead","Bin","percent","11.6","11.7",0
"33695","Virginia","3 wk ahead","Bin","percent","11.7","11.8",0
"33696","Virginia","3 wk ahead","Bin","percent","11.8","11.9",0
"33697","Virginia","3 wk ahead","Bin","percent","11.9","12.0",0
"33698","Virginia","3 wk ahead","Bin","percent","12.0","12.1",0
"33699","Virginia","3 wk ahead","Bin","percent","12.1","12.2",0
"33700","Virginia","3 wk ahead","Bin","percent","12.2","12.3",0
"33701","Virginia","3 wk ahead","Bin","percent","12.3","12.4",0
"33702","Virginia","3 wk ahead","Bin","percent","12.4","12.5",0
"33703","Virginia","3 wk ahead","Bin","percent","12.5","12.6",0
"33704","Virginia","3 wk ahead","Bin","percent","12.6","12.7",0
"33705","Virginia","3 wk ahead","Bin","percent","12.7","12.8",0
"33706","Virginia","3 wk ahead","Bin","percent","12.8","12.9",0
"33707","Virginia","3 wk ahead","Bin","percent","12.9","13.0",0
"33708","Virginia","3 wk ahead","Bin","percent","13.0","100.0",0
"33709","Virginia","4 wk ahead","Point","percent",NA,NA,3.5
"33710","Virginia","4 wk ahead","Bin","percent","0.0","0.1",0.006
"33711","Virginia","4 wk ahead","Bin","percent","0.1","0.2",0.001
"33712","Virginia","4 wk ahead","Bin","percent","0.2","0.3",0.002
"33713","Virginia","4 wk ahead","Bin","percent","0.3","0.4",0.001
"33714","Virginia","4 wk ahead","Bin","percent","0.4","0.5",0.001
"33715","Virginia","4 wk ahead","Bin","percent","0.5","0.6",0.003
"33716","Virginia","4 wk ahead","Bin","percent","0.6","0.7",0
"33717","Virginia","4 wk ahead","Bin","percent","0.7","0.8",0.003
"33718","Virginia","4 wk ahead","Bin","percent","0.8","0.9",0.004
"33719","Virginia","4 wk ahead","Bin","percent","0.9","1.0",0.006
"33720","Virginia","4 wk ahead","Bin","percent","1.0","1.1",0.007
"33721","Virginia","4 wk ahead","Bin","percent","1.1","1.2",0.006
"33722","Virginia","4 wk ahead","Bin","percent","1.2","1.3",0.006
"33723","Virginia","4 wk ahead","Bin","percent","1.3","1.4",0.007
"33724","Virginia","4 wk ahead","Bin","percent","1.4","1.5",0.009
"33725","Virginia","4 wk ahead","Bin","percent","1.5","1.6",0.013
"33726","Virginia","4 wk ahead","Bin","percent","1.6","1.7",0.007
"33727","Virginia","4 wk ahead","Bin","percent","1.7","1.8",0.01
"33728","Virginia","4 wk ahead","Bin","percent","1.8","1.9",0.007
"33729","Virginia","4 wk ahead","Bin","percent","1.9","2.0",0.013
"33730","Virginia","4 wk ahead","Bin","percent","2.0","2.1",0.019
"33731","Virginia","4 wk ahead","Bin","percent","2.1","2.2",0.019
"33732","Virginia","4 wk ahead","Bin","percent","2.2","2.3",0.02
"33733","Virginia","4 wk ahead","Bin","percent","2.3","2.4",0.026
"33734","Virginia","4 wk ahead","Bin","percent","2.4","2.5",0.021
"33735","Virginia","4 wk ahead","Bin","percent","2.5","2.6",0.028
"33736","Virginia","4 wk ahead","Bin","percent","2.6","2.7",0.025
"33737","Virginia","4 wk ahead","Bin","percent","2.7","2.8",0.021
"33738","Virginia","4 wk ahead","Bin","percent","2.8","2.9",0.018
"33739","Virginia","4 wk ahead","Bin","percent","2.9","3.0",0.028
"33740","Virginia","4 wk ahead","Bin","percent","3.0","3.1",0.032
"33741","Virginia","4 wk ahead","Bin","percent","3.1","3.2",0.028
"33742","Virginia","4 wk ahead","Bin","percent","3.2","3.3",0.029
"33743","Virginia","4 wk ahead","Bin","percent","3.3","3.4",0.024
"33744","Virginia","4 wk ahead","Bin","percent","3.4","3.5",0.023
"33745","Virginia","4 wk ahead","Bin","percent","3.5","3.6",0.031
"33746","Virginia","4 wk ahead","Bin","percent","3.6","3.7",0.021
"33747","Virginia","4 wk ahead","Bin","percent","3.7","3.8",0.031
"33748","Virginia","4 wk ahead","Bin","percent","3.8","3.9",0.021
"33749","Virginia","4 wk ahead","Bin","percent","3.9","4.0",0.021
"33750","Virginia","4 wk ahead","Bin","percent","4.0","4.1",0.021
"33751","Virginia","4 wk ahead","Bin","percent","4.1","4.2",0.023
"33752","Virginia","4 wk ahead","Bin","percent","4.2","4.3",0.011
"33753","Virginia","4 wk ahead","Bin","percent","4.3","4.4",0.021
"33754","Virginia","4 wk ahead","Bin","percent","4.4","4.5",0.018
"33755","Virginia","4 wk ahead","Bin","percent","4.5","4.6",0.014
"33756","Virginia","4 wk ahead","Bin","percent","4.6","4.7",0.013
"33757","Virginia","4 wk ahead","Bin","percent","4.7","4.8",0.012
"33758","Virginia","4 wk ahead","Bin","percent","4.8","4.9",0.011
"33759","Virginia","4 wk ahead","Bin","percent","4.9","5.0",0.003
"33760","Virginia","4 wk ahead","Bin","percent","5.0","5.1",0.011
"33761","Virginia","4 wk ahead","Bin","percent","5.1","5.2",0.012
"33762","Virginia","4 wk ahead","Bin","percent","5.2","5.3",0.005
"33763","Virginia","4 wk ahead","Bin","percent","5.3","5.4",0.008
"33764","Virginia","4 wk ahead","Bin","percent","5.4","5.5",0.008
"33765","Virginia","4 wk ahead","Bin","percent","5.5","5.6",0.004
"33766","Virginia","4 wk ahead","Bin","percent","5.6","5.7",0.007
"33767","Virginia","4 wk ahead","Bin","percent","5.7","5.8",0.005
"33768","Virginia","4 wk ahead","Bin","percent","5.8","5.9",0.006
"33769","Virginia","4 wk ahead","Bin","percent","5.9","6.0",0.008
"33770","Virginia","4 wk ahead","Bin","percent","6.0","6.1",0.003
"33771","Virginia","4 wk ahead","Bin","percent","6.1","6.2",0.007
"33772","Virginia","4 wk ahead","Bin","percent","6.2","6.3",0.007
"33773","Virginia","4 wk ahead","Bin","percent","6.3","6.4",0.005
"33774","Virginia","4 wk ahead","Bin","percent","6.4","6.5",0.005
"33775","Virginia","4 wk ahead","Bin","percent","6.5","6.6",0.003
"33776","Virginia","4 wk ahead","Bin","percent","6.6","6.7",0.004
"33777","Virginia","4 wk ahead","Bin","percent","6.7","6.8",0.001
"33778","Virginia","4 wk ahead","Bin","percent","6.8","6.9",0.001
"33779","Virginia","4 wk ahead","Bin","percent","6.9","7.0",0.008
"33780","Virginia","4 wk ahead","Bin","percent","7.0","7.1",0.001
"33781","Virginia","4 wk ahead","Bin","percent","7.1","7.2",0.001
"33782","Virginia","4 wk ahead","Bin","percent","7.2","7.3",0.001
"33783","Virginia","4 wk ahead","Bin","percent","7.3","7.4",0.004
"33784","Virginia","4 wk ahead","Bin","percent","7.4","7.5",0.002
"33785","Virginia","4 wk ahead","Bin","percent","7.5","7.6",0
"33786","Virginia","4 wk ahead","Bin","percent","7.6","7.7",0
"33787","Virginia","4 wk ahead","Bin","percent","7.7","7.8",0
"33788","Virginia","4 wk ahead","Bin","percent","7.8","7.9",0.003
"33789","Virginia","4 wk ahead","Bin","percent","7.9","8.0",0.001
"33790","Virginia","4 wk ahead","Bin","percent","8.0","8.1",0
"33791","Virginia","4 wk ahead","Bin","percent","8.1","8.2",0.001
"33792","Virginia","4 wk ahead","Bin","percent","8.2","8.3",0
"33793","Virginia","4 wk ahead","Bin","percent","8.3","8.4",0
"33794","Virginia","4 wk ahead","Bin","percent","8.4","8.5",0.002
"33795","Virginia","4 wk ahead","Bin","percent","8.5","8.6",0
"33796","Virginia","4 wk ahead","Bin","percent","8.6","8.7",0.002
"33797","Virginia","4 wk ahead","Bin","percent","8.7","8.8",0.001
"33798","Virginia","4 wk ahead","Bin","percent","8.8","8.9",0.001
"33799","Virginia","4 wk ahead","Bin","percent","8.9","9.0",0.001
"33800","Virginia","4 wk ahead","Bin","percent","9.0","9.1",0.001
"33801","Virginia","4 wk ahead","Bin","percent","9.1","9.2",0.002
"33802","Virginia","4 wk ahead","Bin","percent","9.2","9.3",0.001
"33803","Virginia","4 wk ahead","Bin","percent","9.3","9.4",0.002
"33804","Virginia","4 wk ahead","Bin","percent","9.4","9.5",0
"33805","Virginia","4 wk ahead","Bin","percent","9.5","9.6",0.002
"33806","Virginia","4 wk ahead","Bin","percent","9.6","9.7",0.001
"33807","Virginia","4 wk ahead","Bin","percent","9.7","9.8",0.005
"33808","Virginia","4 wk ahead","Bin","percent","9.8","9.9",0.003
"33809","Virginia","4 wk ahead","Bin","percent","9.9","10.0",0.003
"33810","Virginia","4 wk ahead","Bin","percent","10.0","10.1",0.002
"33811","Virginia","4 wk ahead","Bin","percent","10.1","10.2",0.004
"33812","Virginia","4 wk ahead","Bin","percent","10.2","10.3",0.005
"33813","Virginia","4 wk ahead","Bin","percent","10.3","10.4",0.005
"33814","Virginia","4 wk ahead","Bin","percent","10.4","10.5",0.004
"33815","Virginia","4 wk ahead","Bin","percent","10.5","10.6",0.008
"33816","Virginia","4 wk ahead","Bin","percent","10.6","10.7",0.002
"33817","Virginia","4 wk ahead","Bin","percent","10.7","10.8",0.005
"33818","Virginia","4 wk ahead","Bin","percent","10.8","10.9",0.002
"33819","Virginia","4 wk ahead","Bin","percent","10.9","11.0",0.005
"33820","Virginia","4 wk ahead","Bin","percent","11.0","11.1",0.004
"33821","Virginia","4 wk ahead","Bin","percent","11.1","11.2",0.003
"33822","Virginia","4 wk ahead","Bin","percent","11.2","11.3",0.002
"33823","Virginia","4 wk ahead","Bin","percent","11.3","11.4",0.006
"33824","Virginia","4 wk ahead","Bin","percent","11.4","11.5",0.006
"33825","Virginia","4 wk ahead","Bin","percent","11.5","11.6",0.002
"33826","Virginia","4 wk ahead","Bin","percent","11.6","11.7",0.003
"33827","Virginia","4 wk ahead","Bin","percent","11.7","11.8",0.008
"33828","Virginia","4 wk ahead","Bin","percent","11.8","11.9",0.003
"33829","Virginia","4 wk ahead","Bin","percent","11.9","12.0",0.002
"33830","Virginia","4 wk ahead","Bin","percent","12.0","12.1",0.003
"33831","Virginia","4 wk ahead","Bin","percent","12.1","12.2",0
"33832","Virginia","4 wk ahead","Bin","percent","12.2","12.3",0.001
"33833","Virginia","4 wk ahead","Bin","percent","12.3","12.4",0.001
"33834","Virginia","4 wk ahead","Bin","percent","12.4","12.5",0.001
"33835","Virginia","4 wk ahead","Bin","percent","12.5","12.6",0
"33836","Virginia","4 wk ahead","Bin","percent","12.6","12.7",0
"33837","Virginia","4 wk ahead","Bin","percent","12.7","12.8",0
"33838","Virginia","4 wk ahead","Bin","percent","12.8","12.9",0.005
"33839","Virginia","4 wk ahead","Bin","percent","12.9","13.0",0
"33840","Virginia","4 wk ahead","Bin","percent","13.0","100.0",0.004
"33841","Virginia","Season peak percentage","Point","percent",NA,NA,8.9
"33842","Virginia","Season peak percentage","Bin","percent","0.0","0.1",0
"33843","Virginia","Season peak percentage","Bin","percent","0.1","0.2",0
