,Location,Target,Type,Unit,Bin_start_incl,Bin_end_notincl,Value
29267,Tennessee,Season peak percentage,Bin,percent,8.4,8.5,0.007633588
29268,Tennessee,Season peak percentage,Bin,percent,8.5,8.6,0.007633588
29269,Tennessee,Season peak percentage,Bin,percent,8.6,8.7,0.007633588
29270,Tennessee,Season peak percentage,Bin,percent,8.7,8.8,0.007633588
29271,Tennessee,Season peak percentage,Bin,percent,8.8,8.9,0.007633588
29272,Tennessee,Season peak percentage,Bin,percent,8.9,9,0.007633588
29273,Tennessee,Season peak percentage,Bin,percent,9,9.1,0.007633588
29274,Tennessee,Season peak percentage,Bin,percent,9.1,9.2,0.007633588
29275,Tennessee,Season peak percentage,Bin,percent,9.2,9.3,0.007633588
29276,Tennessee,Season peak percentage,Bin,percent,9.3,9.4,0.007633588
29277,Tennessee,Season peak percentage,Bin,percent,9.4,9.5,0.007633588
29278,Tennessee,Season peak percentage,Bin,percent,9.5,9.6,0.007633588
29279,Tennessee,Season peak percentage,Bin,percent,9.6,9.7,0.007633588
29280,Tennessee,Season peak percentage,Bin,percent,9.7,9.8,0.007633588
29281,Tennessee,Season peak percentage,Bin,percent,9.8,9.9,0.007633588
29282,Tennessee,Season peak percentage,Bin,percent,9.9,10,0.007633588
29283,Tennessee,Season peak percentage,Bin,percent,10,10.1,0.007633588
29284,Tennessee,Season peak percentage,Bin,percent,10.1,10.2,0.007633588
29285,Tennessee,Season peak percentage,Bin,percent,10.2,10.3,0.007633588
29286,Tennessee,Season peak percentage,Bin,percent,10.3,10.4,0.007633588
29287,Tennessee,Season peak percentage,Bin,percent,10.4,10.5,0.007633588
29288,Tennessee,Season peak percentage,Bin,percent,10.5,10.6,0.007633588
29289,Tennessee,Season peak percentage,Bin,percent,10.6,10.7,0.007633588
29290,Tennessee,Season peak percentage,Bin,percent,10.7,10.8,0.007633588
29291,Tennessee,Season peak percentage,Bin,percent,10.8,10.9,0.007633588
29292,Tennessee,Season peak percentage,Bin,percent,10.9,11,0.007633588
29293,Tennessee,Season peak percentage,Bin,percent,11,11.1,0.007633588
29294,Tennessee,Season peak percentage,Bin,percent,11.1,11.2,0.007633588
29295,Tennessee,Season peak percentage,Bin,percent,11.2,11.3,0.007633588
29296,Tennessee,Season peak percentage,Bin,percent,11.3,11.4,0.007633588
29297,Tennessee,Season peak percentage,Bin,percent,11.4,11.5,0.007633588
29298,Tennessee,Season peak percentage,Bin,percent,11.5,11.6,0.007633588
29299,Tennessee,Season peak percentage,Bin,percent,11.6,11.7,0.007633588
29300,Tennessee,Season peak percentage,Bin,percent,11.7,11.8,0.007633588
29301,Tennessee,Season peak percentage,Bin,percent,11.8,11.9,0.007633588
29302,Tennessee,Season peak percentage,Bin,percent,11.9,12,0.007633588
29303,Tennessee,Season peak percentage,Bin,percent,12,12.1,0.007633588
29304,Tennessee,Season peak percentage,Bin,percent,12.1,12.2,0.007633588
29305,Tennessee,Season peak percentage,Bin,percent,12.2,12.3,0.007633588
29306,Tennessee,Season peak percentage,Bin,percent,12.3,12.4,0.007633588
29307,Tennessee,Season peak percentage,Bin,percent,12.4,12.5,0.007633588
29308,Tennessee,Season peak percentage,Bin,percent,12.5,12.6,0.007633588
29309,Tennessee,Season peak percentage,Bin,percent,12.6,12.7,0.007633588
29310,Tennessee,Season peak percentage,Bin,percent,12.7,12.8,0.007633588
29311,Tennessee,Season peak percentage,Bin,percent,12.8,12.9,0.007633588
29312,Tennessee,Season peak percentage,Bin,percent,12.9,13,0.007633588
29313,Tennessee,Season peak percentage,Bin,percent,13,100,0.007633588
29314,Tennessee,1 wk ahead,Point,percent,,,1.5
29315,Tennessee,1 wk ahead,Bin,percent,0,0.1,4.67E-24
29316,Tennessee,1 wk ahead,Bin,percent,0.1,0.2,0.001384983
29317,Tennessee,1 wk ahead,Bin,percent,0.2,0.3,0.028449275
29318,Tennessee,1 wk ahead,Bin,percent,0.3,0.4,1.00E-06
29319,Tennessee,1 wk ahead,Bin,percent,0.4,0.5,3.43E-10
29320,Tennessee,1 wk ahead,Bin,percent,0.5,0.6,0.001219679
29321,Tennessee,1 wk ahead,Bin,percent,0.6,0.7,0.03260653
29322,Tennessee,1 wk ahead,Bin,percent,0.7,0.8,0.036215923
29323,Tennessee,1 wk ahead,Bin,percent,0.8,0.9,0.303157726
29324,Tennessee,1 wk ahead,Bin,percent,0.9,1,0.053906482
29325,Tennessee,1 wk ahead,Bin,percent,1,1.1,0.030158115
29326,Tennessee,1 wk ahead,Bin,percent,1.1,1.2,0.01905705
29327,Tennessee,1 wk ahead,Bin,percent,1.2,1.3,0.002745106
29328,Tennessee,1 wk ahead,Bin,percent,1.3,1.4,0.000579248
29329,Tennessee,1 wk ahead,Bin,percent,1.4,1.5,0.001366991
29330,Tennessee,1 wk ahead,Bin,percent,1.5,1.6,0.00568121
29331,Tennessee,1 wk ahead,Bin,percent,1.6,1.7,0.066012037
29332,Tennessee,1 wk ahead,Bin,percent,1.7,1.8,0.116984597
29333,Tennessee,1 wk ahead,Bin,percent,1.8,1.9,0.113029526
29334,Tennessee,1 wk ahead,Bin,percent,1.9,2,0.105338154
29335,Tennessee,1 wk ahead,Bin,percent,2,2.1,0.051105922
29336,Tennessee,1 wk ahead,Bin,percent,2.1,2.2,0.023643951
29337,Tennessee,1 wk ahead,Bin,percent,2.2,2.3,0.006464286
29338,Tennessee,1 wk ahead,Bin,percent,2.3,2.4,0.000869226
29339,Tennessee,1 wk ahead,Bin,percent,2.4,2.5,2.20E-05
29340,Tennessee,1 wk ahead,Bin,percent,2.5,2.6,9.71E-07
29341,Tennessee,1 wk ahead,Bin,percent,2.6,2.7,3.26E-09
29342,Tennessee,1 wk ahead,Bin,percent,2.7,2.8,6.51E-10
29343,Tennessee,1 wk ahead,Bin,percent,2.8,2.9,7.68E-11
29344,Tennessee,1 wk ahead,Bin,percent,2.9,3,3.88E-11
29345,Tennessee,1 wk ahead,Bin,percent,3,3.1,1.24E-12
29346,Tennessee,1 wk ahead,Bin,percent,3.1,3.2,3.54E-14
29347,Tennessee,1 wk ahead,Bin,percent,3.2,3.3,1.19E-14
29348,Tennessee,1 wk ahead,Bin,percent,3.3,3.4,2.03E-15
29349,Tennessee,1 wk ahead,Bin,percent,3.4,3.5,1.80E-15
29350,Tennessee,1 wk ahead,Bin,percent,3.5,3.6,1.89E-16
29351,Tennessee,1 wk ahead,Bin,percent,3.6,3.7,3.61E-17
29352,Tennessee,1 wk ahead,Bin,percent,3.7,3.8,5.50E-18
29353,Tennessee,1 wk ahead,Bin,percent,3.8,3.9,7.93E-19
29354,Tennessee,1 wk ahead,Bin,percent,3.9,4,1.08E-19
29355,Tennessee,1 wk ahead,Bin,percent,4,4.1,1.40E-20
29356,Tennessee,1 wk ahead,Bin,percent,4.1,4.2,1.55E-21
29357,Tennessee,1 wk ahead,Bin,percent,4.2,4.3,3.33E-22
29358,Tennessee,1 wk ahead,Bin,percent,4.3,4.4,3.61E-23
29359,Tennessee,1 wk ahead,Bin,percent,4.4,4.5,4.78E-24
29360,Tennessee,1 wk ahead,Bin,percent,4.5,4.6,6.31E-25
29361,Tennessee,1 wk ahead,Bin,percent,4.6,4.7,1.17E-25
29362,Tennessee,1 wk ahead,Bin,percent,4.7,4.8,9.79E-27
29363,Tennessee,1 wk ahead,Bin,percent,4.8,4.9,1.40E-27
29364,Tennessee,1 wk ahead,Bin,percent,4.9,5,1.98E-28
29365,Tennessee,1 wk ahead,Bin,percent,5,5.1,2.63E-29
29366,Tennessee,1 wk ahead,Bin,percent,5.1,5.2,6.56E-31
29367,Tennessee,1 wk ahead,Bin,percent,5.2,5.3,4.31E-32
29368,Tennessee,1 wk ahead,Bin,percent,5.3,5.4,9.45E-34
29369,Tennessee,1 wk ahead,Bin,percent,5.4,5.5,4.33E-35
29370,Tennessee,1 wk ahead,Bin,percent,5.5,5.6,3.75E-36
29371,Tennessee,1 wk ahead,Bin,percent,5.6,5.7,8.55E-37
29372,Tennessee,1 wk ahead,Bin,percent,5.7,5.8,3.29E-37
29373,Tennessee,1 wk ahead,Bin,percent,5.8,5.9,1.83E-37
29374,Tennessee,1 wk ahead,Bin,percent,5.9,6,7.02E-38
29375,Tennessee,1 wk ahead,Bin,percent,6,6.1,2.44E-38
29376,Tennessee,1 wk ahead,Bin,percent,6.1,6.2,6.35E-39
29377,Tennessee,1 wk ahead,Bin,percent,6.2,6.3,3.88E-39
29378,Tennessee,1 wk ahead,Bin,percent,6.3,6.4,1.66E-39
29379,Tennessee,1 wk ahead,Bin,percent,6.4,6.5,4.33E-40
29380,Tennessee,1 wk ahead,Bin,percent,6.5,6.6,2.37E-40
29381,Tennessee,1 wk ahead,Bin,percent,6.6,6.7,1.02E-40
29382,Tennessee,1 wk ahead,Bin,percent,6.7,6.8,1.99E-41
29383,Tennessee,1 wk ahead,Bin,percent,6.8,6.9,1.20E-41
29384,Tennessee,1 wk ahead,Bin,percent,6.9,7,1.25E-42
29385,Tennessee,1 wk ahead,Bin,percent,7,7.1,1.63E-42
29386,Tennessee,1 wk ahead,Bin,percent,7.1,7.2,8.91E-45
29387,Tennessee,1 wk ahead,Bin,percent,7.2,7.3,2.87E-44
29388,Tennessee,1 wk ahead,Bin,percent,7.3,7.4,3.15E-45
29389,Tennessee,1 wk ahead,Bin,percent,7.4,7.5,5.25E-47
29390,Tennessee,1 wk ahead,Bin,percent,7.5,7.6,3.27E-48
29391,Tennessee,1 wk ahead,Bin,percent,7.6,7.7,8.91E-51
29392,Tennessee,1 wk ahead,Bin,percent,7.7,7.8,1.44E-49
29393,Tennessee,1 wk ahead,Bin,percent,7.8,7.9,1.38E-55
29394,Tennessee,1 wk ahead,Bin,percent,7.9,8,6.32E-54
29395,Tennessee,1 wk ahead,Bin,percent,8,8.1,1.28E-55
29396,Tennessee,1 wk ahead,Bin,percent,8.1,8.2,2.53E-59
29397,Tennessee,1 wk ahead,Bin,percent,8.2,8.3,1.43E-63
29398,Tennessee,1 wk ahead,Bin,percent,8.3,8.4,2.55E-61
29399,Tennessee,1 wk ahead,Bin,percent,8.4,8.5,2.14E-63
29400,Tennessee,1 wk ahead,Bin,percent,8.5,8.6,4.65E-68
29401,Tennessee,1 wk ahead,Bin,percent,8.6,8.7,2.15E-72
29402,Tennessee,1 wk ahead,Bin,percent,8.7,8.8,1.98E-70
29403,Tennessee,1 wk ahead,Bin,percent,8.8,8.9,6.99E-73
29404,Tennessee,1 wk ahead,Bin,percent,8.9,9,1.67E-78
29405,Tennessee,1 wk ahead,Bin,percent,9,9.1,1.68E-79
29406,Tennessee,1 wk ahead,Bin,percent,9.1,9.2,2.98E-81
29407,Tennessee,1 wk ahead,Bin,percent,9.2,9.3,1.22E-85
29408,Tennessee,1 wk ahead,Bin,percent,9.3,9.4,4.40E-84
29409,Tennessee,1 wk ahead,Bin,percent,9.4,9.5,3.31E-88
29410,Tennessee,1 wk ahead,Bin,percent,9.5,9.6,9.24E-93
29411,Tennessee,1 wk ahead,Bin,percent,9.6,9.7,1.19E-95
29412,Tennessee,1 wk ahead,Bin,percent,9.7,9.8,5.36E-97
29413,Tennessee,1 wk ahead,Bin,percent,9.8,9.9,1.40E-98
29414,Tennessee,1 wk ahead,Bin,percent,9.9,10,4.17E-104
29415,Tennessee,1 wk ahead,Bin,percent,10,10.1,4.87E-108
29416,Tennessee,1 wk ahead,Bin,percent,10.1,10.2,2.54E-107
29417,Tennessee,1 wk ahead,Bin,percent,10.2,10.3,1.27E-111
29418,Tennessee,1 wk ahead,Bin,percent,10.3,10.4,1.28E-110
29419,Tennessee,1 wk ahead,Bin,percent,10.4,10.5,4.48E-117
29420,Tennessee,1 wk ahead,Bin,percent,10.5,10.6,1.17E-120
29421,Tennessee,1 wk ahead,Bin,percent,10.6,10.7,7.65E-128
29422,Tennessee,1 wk ahead,Bin,percent,10.7,10.8,2.52E-124
29423,Tennessee,1 wk ahead,Bin,percent,10.8,10.9,1.04E-131
29424,Tennessee,1 wk ahead,Bin,percent,10.9,11,1.27E-139
29425,Tennessee,1 wk ahead,Bin,percent,11,11.1,1.17E-135
29426,Tennessee,1 wk ahead,Bin,percent,11.1,11.2,8.95E-144
29427,Tennessee,1 wk ahead,Bin,percent,11.2,11.3,1.08E-139
29428,Tennessee,1 wk ahead,Bin,percent,11.3,11.4,5.22E-148
29429,Tennessee,1 wk ahead,Bin,percent,11.4,11.5,7.47E-157
29430,Tennessee,1 wk ahead,Bin,percent,11.5,11.6,2.51E-152
29431,Tennessee,1 wk ahead,Bin,percent,11.6,11.7,2.26E-161
29432,Tennessee,1 wk ahead,Bin,percent,11.7,11.8,9.92E-157
29433,Tennessee,1 wk ahead,Bin,percent,11.8,11.9,5.65E-166
29434,Tennessee,1 wk ahead,Bin,percent,11.9,12,9.51E-176
29435,Tennessee,1 wk ahead,Bin,percent,12,12.1,1.16E-170
29436,Tennessee,1 wk ahead,Bin,percent,12.1,12.2,1.23E-180
29437,Tennessee,1 wk ahead,Bin,percent,12.2,12.3,3.87E-191
29438,Tennessee,1 wk ahead,Bin,percent,12.3,12.4,1.98E-175
29439,Tennessee,1 wk ahead,Bin,percent,12.4,12.5,1.32E-185
29440,Tennessee,1 wk ahead,Bin,percent,12.5,12.6,2.61E-196
29441,Tennessee,1 wk ahead,Bin,percent,12.6,12.7,1.17E-190
29442,Tennessee,1 wk ahead,Bin,percent,12.7,12.8,1.46E-201
29443,Tennessee,1 wk ahead,Bin,percent,12.8,12.9,8.50E-196
29444,Tennessee,1 wk ahead,Bin,percent,12.9,13,6.68E-207
29445,Tennessee,1 wk ahead,Bin,percent,13,100,0
29446,Tennessee,2 wk ahead,Point,percent,,,1.5
29447,Tennessee,2 wk ahead,Bin,percent,0,0.1,7.98E-13
29448,Tennessee,2 wk ahead,Bin,percent,0.1,0.2,0.027350201
29449,Tennessee,2 wk ahead,Bin,percent,0.2,0.3,0.002485075
29450,Tennessee,2 wk ahead,Bin,percent,0.3,0.4,0.025260196
29451,Tennessee,2 wk ahead,Bin,percent,0.4,0.5,0.010365409
29452,Tennessee,2 wk ahead,Bin,percent,0.5,0.6,1.21E-05
29453,Tennessee,2 wk ahead,Bin,percent,0.6,0.7,0.025076684
29454,Tennessee,2 wk ahead,Bin,percent,0.7,0.8,0.022501643
29455,Tennessee,2 wk ahead,Bin,percent,0.8,0.9,0.160858102
29456,Tennessee,2 wk ahead,Bin,percent,0.9,1,0.252571243
29457,Tennessee,2 wk ahead,Bin,percent,1,1.1,0.016093871
29458,Tennessee,2 wk ahead,Bin,percent,1.1,1.2,0.009819021
29459,Tennessee,2 wk ahead,Bin,percent,1.2,1.3,0.096272464
29460,Tennessee,2 wk ahead,Bin,percent,1.3,1.4,0.188707655
29461,Tennessee,2 wk ahead,Bin,percent,1.4,1.5,0.093359955
29462,Tennessee,2 wk ahead,Bin,percent,1.5,1.6,0.009722748
29463,Tennessee,2 wk ahead,Bin,percent,1.6,1.7,0.000543379
29464,Tennessee,2 wk ahead,Bin,percent,1.7,1.8,4.53E-05
29465,Tennessee,2 wk ahead,Bin,percent,1.8,1.9,5.39E-05
29466,Tennessee,2 wk ahead,Bin,percent,1.9,2,0.000617156
29467,Tennessee,2 wk ahead,Bin,percent,2,2.1,0.002922429
29468,Tennessee,2 wk ahead,Bin,percent,2.1,2.2,0.005074543
29469,Tennessee,2 wk ahead,Bin,percent,2.2,2.3,0.007483371
29470,Tennessee,2 wk ahead,Bin,percent,2.3,2.4,0.010092124
29471,Tennessee,2 wk ahead,Bin,percent,2.4,2.5,0.013719505
29472,Tennessee,2 wk ahead,Bin,percent,2.5,2.6,0.010457434
29473,Tennessee,2 wk ahead,Bin,percent,2.6,2.7,0.006860008
29474,Tennessee,2 wk ahead,Bin,percent,2.7,2.8,0.001480723
29475,Tennessee,2 wk ahead,Bin,percent,2.8,2.9,0.000188382
29476,Tennessee,2 wk ahead,Bin,percent,2.9,3,5.04E-06
29477,Tennessee,2 wk ahead,Bin,percent,3,3.1,1.63E-07
29478,Tennessee,2 wk ahead,Bin,percent,3.1,3.2,2.52E-08
29479,Tennessee,2 wk ahead,Bin,percent,3.2,3.3,2.08E-08
29480,Tennessee,2 wk ahead,Bin,percent,3.3,3.4,1.66E-08
29481,Tennessee,2 wk ahead,Bin,percent,3.4,3.5,1.88E-08
29482,Tennessee,2 wk ahead,Bin,percent,3.5,3.6,1.17E-08
29483,Tennessee,2 wk ahead,Bin,percent,3.6,3.7,1.17E-08
29484,Tennessee,2 wk ahead,Bin,percent,3.7,3.8,1.29E-08
29485,Tennessee,2 wk ahead,Bin,percent,3.8,3.9,3.80E-09
29486,Tennessee,2 wk ahead,Bin,percent,3.9,4,2.23E-09
29487,Tennessee,2 wk ahead,Bin,percent,4,4.1,3.58E-10
29488,Tennessee,2 wk ahead,Bin,percent,4.1,4.2,2.36E-11
29489,Tennessee,2 wk ahead,Bin,percent,4.2,4.3,3.41E-13
29490,Tennessee,2 wk ahead,Bin,percent,4.3,4.4,4.72E-14
29491,Tennessee,2 wk ahead,Bin,percent,4.4,4.5,5.41E-15
29492,Tennessee,2 wk ahead,Bin,percent,4.5,4.6,8.52E-18
29493,Tennessee,2 wk ahead,Bin,percent,4.6,4.7,1.69E-17
29494,Tennessee,2 wk ahead,Bin,percent,4.7,4.8,2.30E-17
29495,Tennessee,2 wk ahead,Bin,percent,4.8,4.9,2.73E-17
29496,Tennessee,2 wk ahead,Bin,percent,4.9,5,7.50E-17
29497,Tennessee,2 wk ahead,Bin,percent,5,5.1,5.11E-17
29498,Tennessee,2 wk ahead,Bin,percent,5.1,5.2,3.38E-17
29499,Tennessee,2 wk ahead,Bin,percent,5.2,5.3,1.82E-17
29500,Tennessee,2 wk ahead,Bin,percent,5.3,5.4,9.60E-18
29501,Tennessee,2 wk ahead,Bin,percent,5.4,5.5,4.99E-18
29502,Tennessee,2 wk ahead,Bin,percent,5.5,5.6,2.47E-18
29503,Tennessee,2 wk ahead,Bin,percent,5.6,5.7,8.85E-19
29504,Tennessee,2 wk ahead,Bin,percent,5.7,5.8,8.62E-19
29505,Tennessee,2 wk ahead,Bin,percent,5.8,5.9,4.37E-19
29506,Tennessee,2 wk ahead,Bin,percent,5.9,6,1.99E-19
29507,Tennessee,2 wk ahead,Bin,percent,6,6.1,8.34E-20
29508,Tennessee,2 wk ahead,Bin,percent,6.1,6.2,7.17E-20
29509,Tennessee,2 wk ahead,Bin,percent,6.2,6.3,3.06E-20
29510,Tennessee,2 wk ahead,Bin,percent,6.3,6.4,1.36E-20
29511,Tennessee,2 wk ahead,Bin,percent,6.4,6.5,1.08E-20
29512,Tennessee,2 wk ahead,Bin,percent,6.5,6.6,3.09E-21
29513,Tennessee,2 wk ahead,Bin,percent,6.6,6.7,3.31E-21
29514,Tennessee,2 wk ahead,Bin,percent,6.7,6.8,9.59E-22
29515,Tennessee,2 wk ahead,Bin,percent,6.8,6.9,9.73E-22
29516,Tennessee,2 wk ahead,Bin,percent,6.9,7,2.94E-22
29517,Tennessee,2 wk ahead,Bin,percent,7,7.1,2.70E-22
29518,Tennessee,2 wk ahead,Bin,percent,7.1,7.2,8.15E-23
29519,Tennessee,2 wk ahead,Bin,percent,7.2,7.3,8.38E-23
29520,Tennessee,2 wk ahead,Bin,percent,7.3,7.4,2.18E-23
29521,Tennessee,2 wk ahead,Bin,percent,7.4,7.5,1.95E-23
29522,Tennessee,2 wk ahead,Bin,percent,7.5,7.6,8.34E-24
29523,Tennessee,2 wk ahead,Bin,percent,7.6,7.7,1.73E-24
29524,Tennessee,2 wk ahead,Bin,percent,7.7,7.8,2.30E-24
29525,Tennessee,2 wk ahead,Bin,percent,7.8,7.9,5.86E-25
29526,Tennessee,2 wk ahead,Bin,percent,7.9,8,8.72E-26
29527,Tennessee,2 wk ahead,Bin,percent,8,8.1,1.39E-26
29528,Tennessee,2 wk ahead,Bin,percent,8.1,8.2,3.56E-28
29529,Tennessee,2 wk ahead,Bin,percent,8.2,8.3,1.91E-27
29530,Tennessee,2 wk ahead,Bin,percent,8.3,8.4,3.02E-29
29531,Tennessee,2 wk ahead,Bin,percent,8.4,8.5,2.10E-30
29532,Tennessee,2 wk ahead,Bin,percent,8.5,8.6,5.73E-33
29533,Tennessee,2 wk ahead,Bin,percent,8.6,8.7,1.21E-31
29534,Tennessee,2 wk ahead,Bin,percent,8.7,8.8,9.56E-38
29535,Tennessee,2 wk ahead,Bin,percent,8.8,8.9,5.93E-36
29536,Tennessee,2 wk ahead,Bin,percent,8.9,9,1.74E-39
29537,Tennessee,2 wk ahead,Bin,percent,9,9.1,1.43E-37
29538,Tennessee,2 wk ahead,Bin,percent,9.1,9.2,1.95E-42
29539,Tennessee,2 wk ahead,Bin,percent,9.2,9.3,4.04E-43
29540,Tennessee,2 wk ahead,Bin,percent,9.3,9.4,2.30E-43
29541,Tennessee,2 wk ahead,Bin,percent,9.4,9.5,9.38E-45
29542,Tennessee,2 wk ahead,Bin,percent,9.5,9.6,3.77E-46
29543,Tennessee,2 wk ahead,Bin,percent,9.6,9.7,9.52E-49
29544,Tennessee,2 wk ahead,Bin,percent,9.7,9.8,1.60E-47
29545,Tennessee,2 wk ahead,Bin,percent,9.8,9.9,2.43E-50
29546,Tennessee,2 wk ahead,Bin,percent,9.9,10,6.36E-54
29547,Tennessee,2 wk ahead,Bin,percent,10,10.1,5.23E-52
29548,Tennessee,2 wk ahead,Bin,percent,10.1,10.2,7.81E-56
29549,Tennessee,2 wk ahead,Bin,percent,10.2,10.3,9.30E-54
29550,Tennessee,2 wk ahead,Bin,percent,10.3,10.4,7.90E-58
29551,Tennessee,2 wk ahead,Bin,percent,10.4,10.5,1.16E-62
29552,Tennessee,2 wk ahead,Bin,percent,10.5,10.6,6.60E-60
29553,Tennessee,2 wk ahead,Bin,percent,10.6,10.7,5.50E-65
29554,Tennessee,2 wk ahead,Bin,percent,10.7,10.8,4.54E-62
29555,Tennessee,2 wk ahead,Bin,percent,10.8,10.9,2.16E-67
29556,Tennessee,2 wk ahead,Bin,percent,10.9,11,1.76E-73
29557,Tennessee,2 wk ahead,Bin,percent,11,11.1,6.96E-70
29558,Tennessee,2 wk ahead,Bin,percent,11.1,11.2,3.25E-76
29559,Tennessee,2 wk ahead,Bin,percent,11.2,11.3,1.86E-72
29560,Tennessee,2 wk ahead,Bin,percent,11.3,11.4,4.92E-79
29561,Tennessee,2 wk ahead,Bin,percent,11.4,11.5,2.25E-86
29562,Tennessee,2 wk ahead,Bin,percent,11.5,11.6,6.16E-82
29563,Tennessee,2 wk ahead,Bin,percent,11.6,11.7,1.60E-89
29564,Tennessee,2 wk ahead,Bin,percent,11.7,11.8,6.35E-85
29565,Tennessee,2 wk ahead,Bin,percent,11.8,11.9,9.41E-93
29566,Tennessee,2 wk ahead,Bin,percent,11.9,12,2.41E-101
29567,Tennessee,2 wk ahead,Bin,percent,12,12.1,4.56E-96
29568,Tennessee,2 wk ahead,Bin,percent,12.1,12.2,1.06E-110
29569,Tennessee,2 wk ahead,Bin,percent,12.2,12.3,6.63E-105
29570,Tennessee,2 wk ahead,Bin,percent,12.3,12.4,1.82E-99
29571,Tennessee,2 wk ahead,Bin,percent,12.4,12.5,1.51E-108
29572,Tennessee,2 wk ahead,Bin,percent,12.5,12.6,2.15E-118
29573,Tennessee,2 wk ahead,Bin,percent,12.6,12.7,2.82E-112
29574,Tennessee,2 wk ahead,Bin,percent,12.7,12.8,2.30E-122
29575,Tennessee,2 wk ahead,Bin,percent,12.8,12.9,4.36E-116
29576,Tennessee,2 wk ahead,Bin,percent,12.9,13,1.65E-152
29577,Tennessee,2 wk ahead,Bin,percent,13,100,0
29578,Tennessee,3 wk ahead,Point,percent,,,1.5
29579,Tennessee,3 wk ahead,Bin,percent,0,0.1,1.55E-12
29580,Tennessee,3 wk ahead,Bin,percent,0.1,0.2,1.31E-05
29581,Tennessee,3 wk ahead,Bin,percent,0.2,0.3,0.029677102
29582,Tennessee,3 wk ahead,Bin,percent,0.3,0.4,0.022959296
29583,Tennessee,3 wk ahead,Bin,percent,0.4,0.5,0.01281716
29584,Tennessee,3 wk ahead,Bin,percent,0.5,0.6,1.07E-07
29585,Tennessee,3 wk ahead,Bin,percent,0.6,0.7,1.82E-05
29586,Tennessee,3 wk ahead,Bin,percent,0.7,0.8,0.000160946
29587,Tennessee,3 wk ahead,Bin,percent,0.8,0.9,0.001349369
29588,Tennessee,3 wk ahead,Bin,percent,0.9,1,0.016212718
29589,Tennessee,3 wk ahead,Bin,percent,1,1.1,0.197625722
29590,Tennessee,3 wk ahead,Bin,percent,1.1,1.2,0.194304969
29591,Tennessee,3 wk ahead,Bin,percent,1.2,1.3,0.034516227
29592,Tennessee,3 wk ahead,Bin,percent,1.3,1.4,0.023055143
29593,Tennessee,3 wk ahead,Bin,percent,1.4,1.5,0.026771719
29594,Tennessee,3 wk ahead,Bin,percent,1.5,1.6,0.051913304
29595,Tennessee,3 wk ahead,Bin,percent,1.6,1.7,0.102455235
29596,Tennessee,3 wk ahead,Bin,percent,1.7,1.8,0.105177246
29597,Tennessee,3 wk ahead,Bin,percent,1.8,1.9,0.120531075
29598,Tennessee,3 wk ahead,Bin,percent,1.9,2,0.048992004
29599,Tennessee,3 wk ahead,Bin,percent,2,2.1,0.010124499
29600,Tennessee,3 wk ahead,Bin,percent,2.1,2.2,0.001309011
29601,Tennessee,3 wk ahead,Bin,percent,2.2,2.3,9.26E-06
29602,Tennessee,3 wk ahead,Bin,percent,2.3,2.4,3.87E-06
29603,Tennessee,3 wk ahead,Bin,percent,2.4,2.5,9.72E-07
29604,Tennessee,3 wk ahead,Bin,percent,2.5,2.6,2.68E-07
29605,Tennessee,3 wk ahead,Bin,percent,2.6,2.7,9.08E-08
29606,Tennessee,3 wk ahead,Bin,percent,2.7,2.8,7.82E-08
29607,Tennessee,3 wk ahead,Bin,percent,2.8,2.9,2.68E-08
29608,Tennessee,3 wk ahead,Bin,percent,2.9,3,2.25E-08
29609,Tennessee,3 wk ahead,Bin,percent,3,3.1,9.16E-09
29610,Tennessee,3 wk ahead,Bin,percent,3.1,3.2,1.43E-08
29611,Tennessee,3 wk ahead,Bin,percent,3.2,3.3,9.31E-09
29612,Tennessee,3 wk ahead,Bin,percent,3.3,3.4,4.31E-08
29613,Tennessee,3 wk ahead,Bin,percent,3.4,3.5,1.85E-07
29614,Tennessee,3 wk ahead,Bin,percent,3.5,3.6,2.64E-07
29615,Tennessee,3 wk ahead,Bin,percent,3.6,3.7,1.68E-07
29616,Tennessee,3 wk ahead,Bin,percent,3.7,3.8,1.83E-07
29617,Tennessee,3 wk ahead,Bin,percent,3.8,3.9,9.39E-08
29618,Tennessee,3 wk ahead,Bin,percent,3.9,4,5.54E-08
29619,Tennessee,3 wk ahead,Bin,percent,4,4.1,3.28E-08
29620,Tennessee,3 wk ahead,Bin,percent,4.1,4.2,1.94E-08
29621,Tennessee,3 wk ahead,Bin,percent,4.2,4.3,9.51E-09
29622,Tennessee,3 wk ahead,Bin,percent,4.3,4.4,6.19E-09
29623,Tennessee,3 wk ahead,Bin,percent,4.4,4.5,4.10E-09
29624,Tennessee,3 wk ahead,Bin,percent,4.5,4.6,1.83E-09
29625,Tennessee,3 wk ahead,Bin,percent,4.6,4.7,1.11E-09
29626,Tennessee,3 wk ahead,Bin,percent,4.7,4.8,9.07E-10
29627,Tennessee,3 wk ahead,Bin,percent,4.8,4.9,1.04E-09
29628,Tennessee,3 wk ahead,Bin,percent,4.9,5,2.95E-09
29629,Tennessee,3 wk ahead,Bin,percent,5,5.1,3.70E-09
29630,Tennessee,3 wk ahead,Bin,percent,5.1,5.2,4.62E-09
29631,Tennessee,3 wk ahead,Bin,percent,5.2,5.3,4.90E-09
